ID	Name	Product
GUT_GENOME147598_00417	orn	Oligoribonuclease
GUT_GENOME147598_00418	artJ_1	ABC transporter arginine-binding protein 1
GUT_GENOME147598_00419	NA	tRNA-Gly(gcc)
GUT_GENOME147598_00420	NA	tRNA-Gly(gcc)
GUT_GENOME147598_00421	NA	tRNA-Gly(gcc)
GUT_GENOME147598_00422	queG	Epoxyqueuosine reductase
GUT_GENOME147598_00423	nnr	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
GUT_GENOME147598_00424	tsaE	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
GUT_GENOME147598_00425	amiB	N-acetylmuramoyl-L-alanine amidase AmiB
GUT_GENOME147598_00426	mutL	DNA mismatch repair protein MutL
GUT_GENOME147598_00427	miaA	tRNA dimethylallyltransferase
GUT_GENOME147598_00428	hfq	RNA-binding protein Hfq
GUT_GENOME147598_00429	hflX	GTPase HflX
GUT_GENOME147598_00430	hflK	Modulator of FtsH protease HflK
GUT_GENOME147598_00431	hflC	Modulator of FtsH protease HflC
GUT_GENOME147598_00432	NA	hypothetical protein
GUT_GENOME147598_00433	NA	hypothetical protein
GUT_GENOME147598_00434	purA	Adenylosuccinate synthetase
GUT_GENOME147598_00435	nsrR	HTH-type transcriptional repressor NsrR
GUT_GENOME147598_00436	rnr	Ribonuclease R
GUT_GENOME147598_00437	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
GUT_GENOME147598_00438	aidB	Putative acyl-CoA dehydrogenase AidB
GUT_GENOME147598_00439	NA	hypothetical protein
GUT_GENOME147598_00440	bsmA	Lipoprotein BsmA
GUT_GENOME147598_00441	NA	hypothetical protein
GUT_GENOME147598_00442	ulaR	HTH-type transcriptional regulator UlaR
GUT_GENOME147598_00443	ulaG	putative L-ascorbate-6-phosphate lactonase UlaG
GUT_GENOME147598_00444	ulaA_2	Ascorbate-specific PTS system EIIC component
GUT_GENOME147598_00445	ulaB_1	Ascorbate-specific PTS system EIIB component
GUT_GENOME147598_00446	ulaC_2	Ascorbate-specific PTS system EIIA component
GUT_GENOME147598_00447	ulaD	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
GUT_GENOME147598_00448	ulaE	L-ribulose-5-phosphate 3-epimerase UlaE
GUT_GENOME147598_00449	ulaF	L-ribulose-5-phosphate 4-epimerase UlaF
GUT_GENOME147598_00450	NA	hypothetical protein
GUT_GENOME147598_00451	NA	hypothetical protein
GUT_GENOME147598_00452	rpsF	30S ribosomal protein S6
GUT_GENOME147598_00453	priB	Primosomal replication protein N
GUT_GENOME147598_00454	rpsR	30S ribosomal protein S18
GUT_GENOME147598_00455	rplI	50S ribosomal protein L9
GUT_GENOME147598_00456	NA	hypothetical protein
GUT_GENOME147598_00457	fklB	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
GUT_GENOME147598_00458	cycA_1	D-serine/D-alanine/glycine transporter
GUT_GENOME147598_00459	ytfE	Iron-sulfur cluster repair protein YtfE
GUT_GENOME147598_00460	ytfF	Inner membrane protein YtfF
GUT_GENOME147598_00461	rhaS_3	HTH-type transcriptional activator RhaS
GUT_GENOME147598_00462	qorB	Quinone oxidoreductase 2
GUT_GENOME147598_00463	NA	hypothetical protein
GUT_GENOME147598_00464	cpdB	2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
GUT_GENOME147598_00465	cysQ	3'(2')%2C5'-bisphosphate nucleotidase CysQ
GUT_GENOME147598_00466	ytfJ	putative protein YtfJ
GUT_GENOME147598_00467	NA	hypothetical protein
GUT_GENOME147598_00468	NA	hypothetical protein
GUT_GENOME147598_00469	msrA	Peptide methionine sulfoxide reductase MsrA
GUT_GENOME147598_00470	tamA	Translocation and assembly module subunit TamA
GUT_GENOME147598_00471	tamB	Translocation and assembly module subunit TamB
GUT_GENOME147598_00472	ytfP	Gamma-glutamylcyclotransferase family protein ytfP
GUT_GENOME147598_00473	NA	hypothetical protein
GUT_GENOME147598_00474	NA	hypothetical protein
GUT_GENOME147598_00475	NA	hypothetical protein
GUT_GENOME147598_00476	ppa_1	Inorganic pyrophosphatase
GUT_GENOME147598_00477	ytfQ_1	ABC transporter periplasmic-binding protein YtfQ
GUT_GENOME147598_00478	fruK	Fructose import ATP-binding protein FruK
GUT_GENOME147598_00479	ytfT	Inner membrane ABC transporter permease protein YtfT
GUT_GENOME147598_00480	yjfF	Inner membrane ABC transporter permease protein YjfF
GUT_GENOME147598_00481	fbp	Fructose-1%2C6-bisphosphatase class 1
GUT_GENOME147598_00482	mpl	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2%2C6-diaminoheptandioate ligase
GUT_GENOME147598_00483	NA	hypothetical protein
GUT_GENOME147598_00484	NA	hypothetical protein
GUT_GENOME147598_00485	NA	hypothetical protein
GUT_GENOME147598_00486	pmbA	Metalloprotease PmbA
GUT_GENOME147598_00487	cybC	Soluble cytochrome b562
GUT_GENOME147598_00488	NA	hypothetical protein
GUT_GENOME147598_00489	NA	hypothetical protein
GUT_GENOME147598_00490	NA	hypothetical protein
GUT_GENOME147598_00491	NA	hypothetical protein
GUT_GENOME147598_00492	NA	hypothetical protein
GUT_GENOME147598_00493	NA	Deacetylase
GUT_GENOME147598_00494	dgaE	D-glucosaminate-6-phosphate ammonia lyase
GUT_GENOME147598_00495	dgaF	2-dehydro-3-deoxy-phosphogluconate aldolase
GUT_GENOME147598_00496	pgl_1	6-phosphogluconolactonase
GUT_GENOME147598_00497	licR	putative licABCH operon regulator
GUT_GENOME147598_00498	relB	Antitoxin RelB
GUT_GENOME147598_00499	relE	mRNA interferase toxin RelE
GUT_GENOME147598_00500	nrdG	Anaerobic ribonucleoside-triphosphate reductase-activating protein
GUT_GENOME147598_00501	nrdD	Anaerobic ribonucleoside-triphosphate reductase
GUT_GENOME147598_00502	hexR_1	HTH-type transcriptional regulator HexR
GUT_GENOME147598_00503	celA_2	PTS system cellobiose-specific EIIB component
GUT_GENOME147598_00504	licH_1	putative 6-phospho-beta-glucosidase
GUT_GENOME147598_00505	licC_1	Lichenan permease IIC component
GUT_GENOME147598_00506	treC	Trehalose-6-phosphate hydrolase
GUT_GENOME147598_00507	treB	PTS system trehalose-specific EIIBC component
GUT_GENOME147598_00508	treR	HTH-type transcriptional regulator TreR
GUT_GENOME147598_00509	mgtA	Magnesium-transporting ATPase%2C P-type 1
GUT_GENOME147598_00510	ridA_2	2-iminobutanoate/2-iminopropanoate deaminase
GUT_GENOME147598_00511	pyrI	Aspartate carbamoyltransferase regulatory chain
GUT_GENOME147598_00512	pyrB	Aspartate carbamoyltransferase catalytic subunit
GUT_GENOME147598_00513	tabA	Toxin-antitoxin biofilm protein TabA
GUT_GENOME147598_00514	frlB_1	Fructosamine deglycase FrlB
GUT_GENOME147598_00515	frlD	Fructosamine kinase FrlD
GUT_GENOME147598_00516	ade	Adenine deaminase
GUT_GENOME147598_00517	NA	hypothetical protein
GUT_GENOME147598_00518	yurK	putative HTH-type transcriptional regulator YurK
GUT_GENOME147598_00519	argI	Ornithine carbamoyltransferase subunit I
GUT_GENOME147598_00520	rraB	Regulator of ribonuclease activity B
GUT_GENOME147598_00521	NA	hypothetical protein
GUT_GENOME147598_00522	NA	hypothetical protein
GUT_GENOME147598_00523	valS	Valine--tRNA ligase
GUT_GENOME147598_00524	holC	DNA polymerase III subunit chi
GUT_GENOME147598_00525	pepA	Cytosol aminopeptidase
GUT_GENOME147598_00526	lptF	Lipopolysaccharide export system permease protein LptF
GUT_GENOME147598_00527	lptG	Lipopolysaccharide export system permease protein LptG
GUT_GENOME147598_00528	NA	hypothetical protein
GUT_GENOME147598_00529	iolI	Inosose isomerase
GUT_GENOME147598_00530	iolA	Malonate-semialdehyde dehydrogenase
GUT_GENOME147598_00531	bauC	Putative 3-oxopropanoate dehydrogenase
GUT_GENOME147598_00532	iolB	5-deoxy-glucuronate isomerase
GUT_GENOME147598_00533	NA	hypothetical protein
GUT_GENOME147598_00534	hexR_2	HTH-type transcriptional regulator HexR
GUT_GENOME147598_00535	iolC	5-dehydro-2-deoxygluconokinase
GUT_GENOME147598_00536	iolD	3D-(3%2C5/4)-trihydroxycyclohexane-1%2C2-dione hydrolase
GUT_GENOME147598_00537	iolG_1	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
GUT_GENOME147598_00538	NA	hypothetical protein
GUT_GENOME147598_00539	iolE_1	Inosose dehydratase
GUT_GENOME147598_00540	ugpB_1	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
GUT_GENOME147598_00541	ugpC_1	sn-glycerol-3-phosphate import ATP-binding protein UgpC
GUT_GENOME147598_00542	cpdA_1	3'%2C5'-cyclic adenosine monophosphate phosphodiesterase CpdA
GUT_GENOME147598_00543	lacG_1	Lactose transport system permease protein LacG
GUT_GENOME147598_00544	ugpA_1	sn-glycerol-3-phosphate transport system permease protein UgpA
GUT_GENOME147598_00545	ahr	Aldehyde reductase Ahr
GUT_GENOME147598_00546	dauA_1	C4-dicarboxylic acid transporter DauA
GUT_GENOME147598_00547	can_1	Carbonic anhydrase 2
GUT_GENOME147598_00548	NA	tRNA-Leu(caa)
GUT_GENOME147598_00549	intA_1	Prophage integrase IntA
GUT_GENOME147598_00550	NA	hypothetical protein
GUT_GENOME147598_00551	NA	hypothetical protein
GUT_GENOME147598_00552	NA	hypothetical protein
GUT_GENOME147598_00553	NA	hypothetical protein
GUT_GENOME147598_00554	NA	hypothetical protein
GUT_GENOME147598_00555	NA	hypothetical protein
GUT_GENOME147598_00556	NA	hypothetical protein
GUT_GENOME147598_00557	NA	hypothetical protein
GUT_GENOME147598_00558	NA	hypothetical protein
GUT_GENOME147598_00559	NA	hypothetical protein
GUT_GENOME147598_00560	NA	hypothetical protein
GUT_GENOME147598_00561	NA	IS3 family transposase IS1400
GUT_GENOME147598_00562	NA	IS3 family transposase IS1400
GUT_GENOME147598_00563	hcpA_1	Major exported protein
GUT_GENOME147598_00564	NA	hypothetical protein
GUT_GENOME147598_00565	NA	hypothetical protein
GUT_GENOME147598_00566	NA	hypothetical protein
GUT_GENOME147598_00567	NA	hypothetical protein
GUT_GENOME147598_00568	xynB	Beta-xylosidase
GUT_GENOME147598_00569	uidB	Glucuronide carrier protein
GUT_GENOME147598_00570	xylA_1	Xylose isomerase
GUT_GENOME147598_00571	lamB_2	Maltoporin
GUT_GENOME147598_00572	NA	hypothetical protein
GUT_GENOME147598_00573	NA	hypothetical protein
GUT_GENOME147598_00574	NA	hypothetical protein
GUT_GENOME147598_00575	NA	hypothetical protein
GUT_GENOME147598_00576	ufaA1	Tuberculostearic acid methyltransferase UfaA1
GUT_GENOME147598_00577	NA	hypothetical protein
GUT_GENOME147598_00578	NA	hypothetical protein
GUT_GENOME147598_00579	NA	hypothetical protein
GUT_GENOME147598_00580	NA	hypothetical protein
GUT_GENOME147598_00581	mlrA	HTH-type transcriptional regulator MlrA
GUT_GENOME147598_00582	blc_2	Outer membrane lipoprotein Blc
GUT_GENOME147598_00583	NA	hypothetical protein
GUT_GENOME147598_00584	cusA	Cation efflux system protein CusA
GUT_GENOME147598_00585	cusB	Cation efflux system protein CusB
GUT_GENOME147598_00586	cusF	Cation efflux system protein CusF
GUT_GENOME147598_00587	cusC_1	Cation efflux system protein CusC
GUT_GENOME147598_00588	cusR	Transcriptional regulatory protein CusR
GUT_GENOME147598_00589	cusS	Sensor kinase CusS
GUT_GENOME147598_00590	NA	hypothetical protein
GUT_GENOME147598_00591	NA	hypothetical protein
GUT_GENOME147598_00592	roxA_1	50S ribosomal protein L16 3-hydroxylase
GUT_GENOME147598_00593	NA	16S ribosomal RNA
GUT_GENOME147598_00594	NA	tRNA-Glu(ttc)
GUT_GENOME147598_00595	NA	23S ribosomal RNA
GUT_GENOME147598_00596	NA	5S ribosomal RNA
GUT_GENOME147598_00597	NA	hypothetical protein
GUT_GENOME147598_00598	yhhJ	Inner membrane transport permease YhhJ
GUT_GENOME147598_00599	rbbA	Ribosome-associated ATPase
GUT_GENOME147598_00600	NA	hypothetical protein
GUT_GENOME147598_00601	trpS2	Tryptophan--tRNA ligase 2
GUT_GENOME147598_00602	lsrB_2	Autoinducer 2-binding protein LsrB
GUT_GENOME147598_00603	rbsA_4	Ribose import ATP-binding protein RbsA
GUT_GENOME147598_00604	rbsC_4	Ribose import permease protein RbsC
GUT_GENOME147598_00605	lsrD_2	Autoinducer 2 import system permease protein LsrD
GUT_GENOME147598_00606	kefG	Glutathione-regulated potassium-efflux system ancillary protein KefG
GUT_GENOME147598_00607	syrM1	HTH-type transcriptional regulator SyrM 1
GUT_GENOME147598_00608	fosA	Glutathione transferase FosA
GUT_GENOME147598_00609	norG_1	HTH-type transcriptional regulator NorG
GUT_GENOME147598_00610	NA	hypothetical protein
GUT_GENOME147598_00611	slyA_1	Transcriptional regulator SlyA
GUT_GENOME147598_00612	yibH_1	Inner membrane protein YibH
GUT_GENOME147598_00613	NA	hypothetical protein
GUT_GENOME147598_00614	NA	hypothetical protein
GUT_GENOME147598_00615	hadI	2-hydroxyisocaproyl-CoA dehydratase activator
GUT_GENOME147598_00616	fldC	(R)-phenyllactyl-CoA dehydratase beta subunit
GUT_GENOME147598_00617	NA	hypothetical protein
GUT_GENOME147598_00618	mdtM_1	Multidrug resistance protein MdtM
GUT_GENOME147598_00619	NA	hypothetical protein
GUT_GENOME147598_00620	rhtC_2	Threonine efflux protein
GUT_GENOME147598_00621	rhaS_4	HTH-type transcriptional activator RhaS
GUT_GENOME147598_00622	NA	ISNCY family transposase ISRor2
GUT_GENOME147598_00623	sad_1	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
GUT_GENOME147598_00624	NA	hypothetical protein
GUT_GENOME147598_00625	yjiA	putative GTP-binding protein YjiA
GUT_GENOME147598_00626	NA	hypothetical protein
GUT_GENOME147598_00627	btsT	Pyruvate/proton symporter BtsT
GUT_GENOME147598_00628	NA	hypothetical protein
GUT_GENOME147598_00629	NA	hypothetical protein
GUT_GENOME147598_00630	hpaC	4-hydroxyphenylacetate 3-monooxygenase reductase component
GUT_GENOME147598_00631	hpaB	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
GUT_GENOME147598_00632	rhaR_2	HTH-type transcriptional activator RhaR
GUT_GENOME147598_00633	ttuB_1	Putative tartrate transporter
GUT_GENOME147598_00634	hpcH	4-hydroxy-2-oxo-heptane-1%2C7-dioate aldolase
GUT_GENOME147598_00635	hpcG	2-oxo-hept-4-ene-1%2C7-dioate hydratase
GUT_GENOME147598_00636	hpcD	5-carboxymethyl-2-hydroxymuconate Delta-isomerase
GUT_GENOME147598_00637	hpcB	3%2C4-dihydroxyphenylacetate 2%2C3-dioxygenase
GUT_GENOME147598_00638	betB_1	NAD/NADP-dependent betaine aldehyde dehydrogenase
GUT_GENOME147598_00639	hpcE_1	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
GUT_GENOME147598_00640	hpcE_2	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
GUT_GENOME147598_00641	NA	hypothetical protein
GUT_GENOME147598_00642	NA	hypothetical protein
GUT_GENOME147598_00643	NA	hypothetical protein
GUT_GENOME147598_00644	lhpD	Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase
GUT_GENOME147598_00645	NA	D-threonine aldolase
GUT_GENOME147598_00646	dan	D-aminoacylase
GUT_GENOME147598_00647	tdcF	Putative reactive intermediate deaminase TdcF
GUT_GENOME147598_00648	opuE	Osmoregulated proline transporter OpuE
GUT_GENOME147598_00649	dgoK1_1	putative 2-dehydro-3-deoxygalactonokinase DgoK1
GUT_GENOME147598_00650	dgoA_1	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
GUT_GENOME147598_00651	hexR_3	HTH-type transcriptional regulator HexR
GUT_GENOME147598_00652	NA	hypothetical protein
GUT_GENOME147598_00653	mshD	Mycothiol acetyltransferase
GUT_GENOME147598_00654	lgoT_1	putative L-galactonate transporter
GUT_GENOME147598_00655	lgoR	putative HTH-type transcriptional regulator LgoR
GUT_GENOME147598_00656	lgoD	L-galactonate-5-dehydrogenase
GUT_GENOME147598_00657	uxaB_1	Altronate oxidoreductase
GUT_GENOME147598_00658	norR_1	Anaerobic nitric oxide reductase transcription regulator NorR
GUT_GENOME147598_00659	NA	hypothetical protein
GUT_GENOME147598_00660	sorB_2	PTS system sorbose-specific EIIB component
GUT_GENOME147598_00661	agaC	N-acetylgalactosamine permease IIC component 1
GUT_GENOME147598_00662	manZ_1	PTS system mannose-specific EIID component
GUT_GENOME147598_00663	glmS_1	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
GUT_GENOME147598_00664	frlB_2	Fructosamine deglycase FrlB
GUT_GENOME147598_00665	NA	ISNCY family transposase ISRor2
GUT_GENOME147598_00666	mdoB	Phosphoglycerol transferase I
GUT_GENOME147598_00667	NA	hypothetical protein
GUT_GENOME147598_00668	dnaC	DNA replication protein DnaC
GUT_GENOME147598_00669	dnaT	Primosomal protein 1
GUT_GENOME147598_00670	NA	hypothetical protein
GUT_GENOME147598_00671	yjjP	Inner membrane protein YjjP
GUT_GENOME147598_00672	pobA	p-hydroxybenzoate hydroxylase
GUT_GENOME147598_00673	rhaR_3	HTH-type transcriptional activator RhaR
GUT_GENOME147598_00674	yjjQ	Putative transcription factor YjjQ
GUT_GENOME147598_00675	bglJ	Transcriptional activator protein BglJ
GUT_GENOME147598_00676	NA	hypothetical protein
GUT_GENOME147598_00677	licC_2	Lichenan permease IIC component
GUT_GENOME147598_00678	fhuF	Ferric iron reductase protein FhuF
GUT_GENOME147598_00679	NA	hypothetical protein
GUT_GENOME147598_00680	NA	hypothetical protein
GUT_GENOME147598_00681	NA	tRNA-Leu(cag)
GUT_GENOME147598_00682	NA	tRNA-Leu(cag)
GUT_GENOME147598_00683	NA	tRNA-Leu(cag)
GUT_GENOME147598_00684	rsmC	Ribosomal RNA small subunit methyltransferase C
GUT_GENOME147598_00685	holD	DNA polymerase III subunit psi
GUT_GENOME147598_00686	rimI	Ribosomal-protein-alanine acetyltransferase
GUT_GENOME147598_00687	yjjG	Pyrimidine 5'-nucleotidase YjjG
GUT_GENOME147598_00688	prfC	Peptide chain release factor RF3
GUT_GENOME147598_00689	osmY_1	Osmotically-inducible protein Y
GUT_GENOME147598_00690	NA	hypothetical protein
GUT_GENOME147598_00691	NA	hypothetical protein
GUT_GENOME147598_00692	yjjV	putative metal-dependent hydrolase YjjV
GUT_GENOME147598_00693	nupX	Putative nucleoside permease NupX
GUT_GENOME147598_00694	deoC_1	Deoxyribose-phosphate aldolase
GUT_GENOME147598_00695	deoA	Thymidine phosphorylase
GUT_GENOME147598_00696	deoB	Phosphopentomutase
GUT_GENOME147598_00697	deoD	Purine nucleoside phosphorylase DeoD-type
GUT_GENOME147598_00698	lplA	Lipoate-protein ligase A
GUT_GENOME147598_00699	ytjB	putative inner membrane protein Smp
GUT_GENOME147598_00700	serB	Phosphoserine phosphatase
GUT_GENOME147598_00701	radA	DNA repair protein RadA
GUT_GENOME147598_00702	nadR	Trifunctional NAD biosynthesis/regulator protein NadR
GUT_GENOME147598_00703	ettA_1	Energy-dependent translational throttle protein EttA
GUT_GENOME147598_00704	slt	Soluble lytic murein transglycosylase
GUT_GENOME147598_00705	trpR	Trp operon repressor
GUT_GENOME147598_00706	yjjX	Non-canonical purine NTP phosphatase
GUT_GENOME147598_00707	pspB_1	Putative phosphoserine phosphatase 2
GUT_GENOME147598_00708	rob_1	Right origin-binding protein
GUT_GENOME147598_00709	NA	hypothetical protein
GUT_GENOME147598_00710	creB	Transcriptional regulatory protein CreB
GUT_GENOME147598_00711	creC	Sensor protein CreC
GUT_GENOME147598_00712	creD	Inner membrane protein CreD
GUT_GENOME147598_00713	arcA	Aerobic respiration control protein ArcA
GUT_GENOME147598_00714	trmL_1	tRNA (cytidine(34)-2'-O)-methyltransferase
GUT_GENOME147598_00715	thrA	Bifunctional aspartokinase/homoserine dehydrogenase 1
GUT_GENOME147598_00716	thrB	Homoserine kinase
GUT_GENOME147598_00717	thrC	Threonine synthase
GUT_GENOME147598_00718	NA	hypothetical protein
GUT_GENOME147598_00719	NA	hypothetical protein
GUT_GENOME147598_00720	alsT	Amino-acid carrier protein AlsT
GUT_GENOME147598_00721	talB	Transaldolase B
GUT_GENOME147598_00722	mog	Molybdopterin adenylyltransferase
GUT_GENOME147598_00723	proP_2	Proline/betaine transporter
GUT_GENOME147598_00724	satP	Succinate-acetate/proton symporter SatP
GUT_GENOME147598_00725	NA	hypothetical protein
GUT_GENOME147598_00726	NA	hypothetical protein
GUT_GENOME147598_00727	dnaK_1	Chaperone protein DnaK
GUT_GENOME147598_00728	dnaJ	Chaperone protein DnaJ
GUT_GENOME147598_00729	nhaA	Na(+)/H(+) antiporter NhaA
GUT_GENOME147598_00730	nhaR	Transcriptional activator protein NhaR
GUT_GENOME147598_00731	NA	hypothetical protein
GUT_GENOME147598_00732	ribF	Riboflavin biosynthesis protein RibF
GUT_GENOME147598_00733	ileS	Isoleucine--tRNA ligase
GUT_GENOME147598_00734	lspA	Lipoprotein signal peptidase
GUT_GENOME147598_00735	fkpB	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
GUT_GENOME147598_00736	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
GUT_GENOME147598_00737	rihC	Non-specific ribonucleoside hydrolase RihC
GUT_GENOME147598_00738	yhaI	Inner membrane protein YhaI
GUT_GENOME147598_00739	dmlR_1	HTH-type transcriptional regulator DmlR
GUT_GENOME147598_00740	NA	hypothetical protein
GUT_GENOME147598_00741	citB_1	Transcriptional regulatory protein CitB
GUT_GENOME147598_00742	citA_1	Sensor histidine kinase CitA
GUT_GENOME147598_00743	oadB	Oxaloacetate decarboxylase beta chain
GUT_GENOME147598_00744	mhpE_1	4-hydroxy-2-oxovalerate aldolase
GUT_GENOME147598_00745	oadG	Oxaloacetate decarboxylase gamma chain
GUT_GENOME147598_00746	citS	Citrate-sodium symporter
GUT_GENOME147598_00747	citC	[Citrate [pro-3S]-lyase] ligase
GUT_GENOME147598_00748	citD	Citrate lyase acyl carrier protein
GUT_GENOME147598_00749	citE	Citrate lyase subunit beta
GUT_GENOME147598_00750	citF	Citrate lyase alpha chain
GUT_GENOME147598_00751	citG_1	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
GUT_GENOME147598_00752	dapB	4-hydroxy-tetrahydrodipicolinate reductase
GUT_GENOME147598_00753	carA_1	Carbamoyl-phosphate synthase small chain
GUT_GENOME147598_00754	carB	Carbamoyl-phosphate synthase large chain
