	ID	Name	Product
406	GUT_GENOME144544_00406	mltG	Endolytic murein transglycosylase
407	GUT_GENOME144544_00407	tmk	Thymidylate kinase
408	GUT_GENOME144544_00408	holB	DNA polymerase III subunit delta'
409	GUT_GENOME144544_00409	ycfH	putative metal-dependent hydrolase YcfH
410	GUT_GENOME144544_00410	ptsG	PTS system glucose-specific EIICB component
411	GUT_GENOME144544_00411	fhuE	FhuE receptor
412	GUT_GENOME144544_00412	hinT	Purine nucleoside phosphoramidase
413	GUT_GENOME144544_00413	NA	hypothetical protein
414	GUT_GENOME144544_00414	lpoB	Penicillin-binding protein activator LpoB
415	GUT_GENOME144544_00415	thiK	Thiamine kinase
416	GUT_GENOME144544_00416	nagZ	Beta-hexosaminidase
417	GUT_GENOME144544_00417	NA	hypothetical protein
418	GUT_GENOME144544_00418	ndh	NADH dehydrogenase
419	GUT_GENOME144544_00419	NA	hypothetical protein
420	GUT_GENOME144544_00420	comR	HTH-type transcriptional repressor ComR
421	GUT_GENOME144544_00421	bhsA_2	Multiple stress resistance protein BhsA
422	GUT_GENOME144544_00422	ycfS	putative L%2CD-transpeptidase YcfS
423	GUT_GENOME144544_00423	mfd	Transcription-repair-coupling factor
424	GUT_GENOME144544_00424	ycfT	Inner membrane protein YcfT
425	GUT_GENOME144544_00425	lolC	Lipoprotein-releasing system transmembrane protein LolC
426	GUT_GENOME144544_00426	lolD_1	Lipoprotein-releasing system ATP-binding protein LolD
427	GUT_GENOME144544_00427	lolE	Lipoprotein-releasing system transmembrane protein LolE
428	GUT_GENOME144544_00428	nagK	N-acetyl-D-glucosamine kinase
429	GUT_GENOME144544_00429	cobB	NAD-dependent protein deacylase
430	GUT_GENOME144544_00430	ycfZ	Inner membrane protein YcfZ
431	GUT_GENOME144544_00431	ymfA	Inner membrane protein YmfA
432	GUT_GENOME144544_00432	potD	Spermidine/putrescine-binding periplasmic protein
433	GUT_GENOME144544_00433	ydcV_2	Inner membrane ABC transporter permease protein YdcV
434	GUT_GENOME144544_00434	potB	Spermidine/putrescine transport system permease protein PotB
435	GUT_GENOME144544_00435	potA_2	Spermidine/putrescine import ATP-binding protein PotA
436	GUT_GENOME144544_00436	pepT	Peptidase T
437	GUT_GENOME144544_00437	roxA	50S ribosomal protein L16 3-hydroxylase
438	GUT_GENOME144544_00438	phoQ	Sensor protein PhoQ
439	GUT_GENOME144544_00439	phoP	Transcriptional regulatory protein PhoP
440	GUT_GENOME144544_00440	purB	Adenylosuccinate lyase
441	GUT_GENOME144544_00441	hflD	High frequency lysogenization protein HflD
442	GUT_GENOME144544_00442	mnmA	tRNA-specific 2-thiouridylase MnmA
443	GUT_GENOME144544_00443	nudJ	Phosphatase NudJ
444	GUT_GENOME144544_00444	rluE	Ribosomal large subunit pseudouridine synthase E
445	GUT_GENOME144544_00445	icd	Isocitrate dehydrogenase [NADP]
446	GUT_GENOME144544_00446	ydfO_1	putative protein YdfO
447	GUT_GENOME144544_00447	bluR	HTH-type transcriptional repressor BluR
448	GUT_GENOME144544_00448	bluF	Blue light- and temperature-regulated antirepressor BluF
449	GUT_GENOME144544_00449	ycgZ	putative two-component-system connector protein YcgZ
450	GUT_GENOME144544_00450	ariR	putative two-component-system connector protein AriR
451	GUT_GENOME144544_00451	ymgC	putative protein YmgC
452	GUT_GENOME144544_00452	pdeG	putative cyclic di-GMP phosphodiesterase PdeG
453	GUT_GENOME144544_00453	ymgF	Inner membrane protein YmgF
454	GUT_GENOME144544_00454	NA	hypothetical protein
455	GUT_GENOME144544_00455	ymgD	putative protein YmgD
456	GUT_GENOME144544_00456	NA	hypothetical protein
457	GUT_GENOME144544_00457	NA	putative autotransporter
458	GUT_GENOME144544_00458	minE	Cell division topological specificity factor
459	GUT_GENOME144544_00459	minD	Septum site-determining protein MinD
460	GUT_GENOME144544_00460	minC	Septum site-determining protein MinC
461	GUT_GENOME144544_00461	NA	hypothetical protein
462	GUT_GENOME144544_00462	pliG	Inhibitor of g-type lysozyme
463	GUT_GENOME144544_00463	ycgL	Protein YcgL
464	GUT_GENOME144544_00464	ycgM	putative protein YcgM
465	GUT_GENOME144544_00465	NA	hypothetical protein
466	GUT_GENOME144544_00466	hlyE	Hemolysin E%2C chromosomal
467	GUT_GENOME144544_00467	umuD_1	Protein UmuD
468	GUT_GENOME144544_00468	umuC_1	Protein UmuC
469	GUT_GENOME144544_00469	dsbB	Disulfide bond formation protein B
470	GUT_GENOME144544_00470	nhaB	Na(+)/H(+) antiporter NhaB
471	GUT_GENOME144544_00471	fadR	Fatty acid metabolism regulator protein
472	GUT_GENOME144544_00472	NA	hypothetical protein
473	GUT_GENOME144544_00473	dadA_1	D-amino acid dehydrogenase
474	GUT_GENOME144544_00474	dadX	Alanine racemase%2C catabolic
475	GUT_GENOME144544_00475	NA	hypothetical protein
476	GUT_GENOME144544_00476	NA	hypothetical protein
477	GUT_GENOME144544_00477	cvrA	K(+)/H(+) antiporter NhaP2
478	GUT_GENOME144544_00478	ldcA	Murein tetrapeptide carboxypeptidase
479	GUT_GENOME144544_00479	emtA	Endo-type membrane-bound lytic murein transglycosylase A
480	GUT_GENOME144544_00480	ycgR	Flagellar brake protein YcgR
481	GUT_GENOME144544_00481	NA	hypothetical protein
482	GUT_GENOME144544_00482	btuB_1	Vitamin B12 transporter BtuB
483	GUT_GENOME144544_00483	nadC_1	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
484	GUT_GENOME144544_00484	tam_1	Trans-aconitate 2-methyltransferase
485	GUT_GENOME144544_00485	NA	putative ABC transporter ATP-binding protein
486	GUT_GENOME144544_00486	NA	putative ABC transporter permease protein
487	GUT_GENOME144544_00487	NA	hypothetical protein
488	GUT_GENOME144544_00488	treA	Periplasmic trehalase
489	GUT_GENOME144544_00489	dhaM	Protein-lysine deacetylase
490	GUT_GENOME144544_00490	dhaL_1	PEP-dependent dihydroxyacetone kinase%2C ADP-binding subunit DhaL
491	GUT_GENOME144544_00491	dhaK_1	PEP-dependent dihydroxyacetone kinase%2C dihydroxyacetone-binding subunit DhaK
492	GUT_GENOME144544_00492	dhaR_1	PTS-dependent dihydroxyacetone kinase operon regulatory protein
493	GUT_GENOME144544_00493	ychF	Ribosome-binding ATPase YchF
494	GUT_GENOME144544_00494	pth	Peptidyl-tRNA hydrolase
495	GUT_GENOME144544_00495	NA	hypothetical protein
496	GUT_GENOME144544_00496	dauA	C4-dicarboxylic acid transporter DauA
497	GUT_GENOME144544_00497	prs	Ribose-phosphate pyrophosphokinase
498	GUT_GENOME144544_00498	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
499	GUT_GENOME144544_00499	lolB	Outer-membrane lipoprotein LolB
500	GUT_GENOME144544_00500	hemA	Glutamyl-tRNA reductase
501	GUT_GENOME144544_00501	prfA_1	Peptide chain release factor RF1
502	GUT_GENOME144544_00502	prmC	Release factor glutamine methyltransferase
503	GUT_GENOME144544_00503	ychQ	Protein YchQ
504	GUT_GENOME144544_00504	NA	hypothetical protein
505	GUT_GENOME144544_00505	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase
506	GUT_GENOME144544_00506	ldrA	Small toxic polypeptide LdrA
507	GUT_GENOME144544_00507	chaA	Sodium-potassium/proton antiporter ChaA
508	GUT_GENOME144544_00508	chaB	Putative cation transport regulator ChaB
509	GUT_GENOME144544_00509	chaC	Glutathione-specific gamma-glutamylcyclotransferase
510	GUT_GENOME144544_00510	ychN	Protein YchN
511	GUT_GENOME144544_00511	NA	Invasin
512	GUT_GENOME144544_00512	narL_1	Nitrate/nitrite response regulator protein NarL
513	GUT_GENOME144544_00513	narX	Nitrate/nitrite sensor protein NarX
514	GUT_GENOME144544_00514	NA	hypothetical protein
515	GUT_GENOME144544_00515	narK	Nitrate/nitrite transporter NarK
516	GUT_GENOME144544_00516	narG	Respiratory nitrate reductase 1 alpha chain
517	GUT_GENOME144544_00517	narH	Respiratory nitrate reductase 1 beta chain
518	GUT_GENOME144544_00518	narJ	Nitrate reductase molybdenum cofactor assembly chaperone NarJ
519	GUT_GENOME144544_00519	narI	Respiratory nitrate reductase 1 gamma chain
520	GUT_GENOME144544_00520	NA	tRNA-Tyr(gta)
521	GUT_GENOME144544_00521	NA	tRNA-Tyr(gta)
522	GUT_GENOME144544_00522	purU	Formyltetrahydrofolate deformylase
523	GUT_GENOME144544_00523	NA	hypothetical protein
524	GUT_GENOME144544_00524	NA	putative NTE family protein
525	GUT_GENOME144544_00525	rssB	Regulator of RpoS
526	GUT_GENOME144544_00526	galU	UTP--glucose-1-phosphate uridylyltransferase
527	GUT_GENOME144544_00527	hns	DNA-binding protein H-NS
528	GUT_GENOME144544_00528	tdk	Thymidine kinase
529	GUT_GENOME144544_00529	adhE_1	Aldehyde-alcohol dehydrogenase
530	GUT_GENOME144544_00530	NA	hypothetical protein
531	GUT_GENOME144544_00531	NA	hypothetical protein
532	GUT_GENOME144544_00532	NA	hypothetical protein
533	GUT_GENOME144544_00533	oppA	Periplasmic oligopeptide-binding protein
534	GUT_GENOME144544_00534	oppB	Oligopeptide transport system permease protein OppB
535	GUT_GENOME144544_00535	oppC	Oligopeptide transport system permease protein OppC
536	GUT_GENOME144544_00536	oppD	Oligopeptide transport ATP-binding protein OppD
537	GUT_GENOME144544_00537	btuD_3	Vitamin B12 import ATP-binding protein BtuD
538	GUT_GENOME144544_00538	NA	hypothetical protein
539	GUT_GENOME144544_00539	clsA	Cardiolipin synthase A
540	GUT_GENOME144544_00540	kch	Voltage-gated potassium channel Kch
541	GUT_GENOME144544_00541	yciI	Protein YciI
542	GUT_GENOME144544_00542	tonB	Protein TonB
543	GUT_GENOME144544_00543	NA	putative acyl-CoA thioester hydrolase
544	GUT_GENOME144544_00544	yciB	putative intracellular septation protein A
545	GUT_GENOME144544_00545	NA	hypothetical protein
546	GUT_GENOME144544_00546	ompW	Outer membrane protein W
547	GUT_GENOME144544_00547	yciE	Protein YciE
548	GUT_GENOME144544_00548	yciF_1	Protein YciF
549	GUT_GENOME144544_00549	yciF_2	Protein YciF
550	GUT_GENOME144544_00550	NA	hypothetical protein
551	GUT_GENOME144544_00551	trpA	Tryptophan synthase alpha chain
552	GUT_GENOME144544_00552	trpB	Tryptophan synthase beta chain
553	GUT_GENOME144544_00553	trpC	Tryptophan biosynthesis protein TrpCF
554	GUT_GENOME144544_00554	trpGD	Bifunctional protein TrpGD
555	GUT_GENOME144544_00555	trpE	Anthranilate synthase component 1
556	GUT_GENOME144544_00556	yciV	5'-3' exoribonuclease
557	GUT_GENOME144544_00557	yciO	putative protein YciO
558	GUT_GENOME144544_00558	NA	hypothetical protein
559	GUT_GENOME144544_00559	rluB	Ribosomal large subunit pseudouridine synthase B
560	GUT_GENOME144544_00560	NA	hypothetical protein
561	GUT_GENOME144544_00561	NA	hypothetical protein
562	GUT_GENOME144544_00562	btuR_1	Cob(I)yrinic acid a%2Cc-diamide adenosyltransferase
563	GUT_GENOME144544_00563	yciK	putative oxidoreductase YciK
564	GUT_GENOME144544_00564	sohB	putative protease SohB
565	GUT_GENOME144544_00565	yciN	Protein YciN
566	GUT_GENOME144544_00566	topA_1	DNA topoisomerase 1
567	GUT_GENOME144544_00567	cysB_1	HTH-type transcriptional regulator CysB
568	GUT_GENOME144544_00568	ymiA	putative protein YmiA
569	GUT_GENOME144544_00569	NA	hypothetical protein
570	GUT_GENOME144544_00570	NA	hypothetical protein
571	GUT_GENOME144544_00571	acnA	Aconitate hydratase A
572	GUT_GENOME144544_00572	ribA	GTP cyclohydrolase-2
573	GUT_GENOME144544_00573	pgpB	Phosphatidylglycerophosphatase B
574	GUT_GENOME144544_00574	lapA	Lipopolysaccharide assembly protein A
575	GUT_GENOME144544_00575	lapB_1	Lipopolysaccharide assembly protein B
576	GUT_GENOME144544_00576	pyrF	Orotidine 5'-phosphate decarboxylase
577	GUT_GENOME144544_00577	yciH	putative protein YciH
578	GUT_GENOME144544_00578	osmB	Osmotically-inducible lipoprotein B
579	GUT_GENOME144544_00579	srlR_1	Glucitol operon repressor
580	GUT_GENOME144544_00580	NA	hypothetical protein
581	GUT_GENOME144544_00581	pdeR	Cyclic di-GMP phosphodiesterase PdeR
582	GUT_GENOME144544_00582	rnb	Exoribonuclease 2
583	GUT_GENOME144544_00583	NA	hypothetical protein
584	GUT_GENOME144544_00584	fabI	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
585	GUT_GENOME144544_00585	betI_1	HTH-type transcriptional regulator BetI
586	GUT_GENOME144544_00586	mexA	Multidrug resistance protein MexA
587	GUT_GENOME144544_00587	mexB	Multidrug resistance protein MexB
588	GUT_GENOME144544_00588	mepC	Multidrug/solvent efflux pump outer membrane protein MepC
589	GUT_GENOME144544_00589	bcr_1	Bicyclomycin resistance protein
590	GUT_GENOME144544_00590	sapF	Putrescine export system ATP-binding protein SapF
591	GUT_GENOME144544_00591	sapD	Putrescine export system ATP-binding protein SapD
592	GUT_GENOME144544_00592	sapC	Putrescine export system permease protein SapC
593	GUT_GENOME144544_00593	sapB_1	Putrescine export system permease protein SapB
594	GUT_GENOME144544_00594	sapA	Peptide transport periplasmic protein SapA
595	GUT_GENOME144544_00595	NA	hypothetical protein
596	GUT_GENOME144544_00596	puuP	Putrescine importer PuuP
597	GUT_GENOME144544_00597	puuA	Gamma-glutamylputrescine synthetase PuuA
598	GUT_GENOME144544_00598	puuD	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
599	GUT_GENOME144544_00599	puuR	HTH-type transcriptional regulator PuuR
600	GUT_GENOME144544_00600	puuC	NADP/NAD-dependent aldehyde dehydrogenase PuuC
601	GUT_GENOME144544_00601	puuB	Gamma-glutamylputrescine oxidoreductase
602	GUT_GENOME144544_00602	puuE	4-aminobutyrate aminotransferase PuuE
603	GUT_GENOME144544_00603	pspF	Psp operon transcriptional activator
604	GUT_GENOME144544_00604	pspA	Phage shock protein A
605	GUT_GENOME144544_00605	pspB_1	Phage shock protein B
606	GUT_GENOME144544_00606	pspC	Phage shock protein C
607	GUT_GENOME144544_00607	pspD	Phage shock protein D
608	GUT_GENOME144544_00608	pspE	Thiosulfate sulfurtransferase PspE
609	GUT_GENOME144544_00609	ycjX	putative protein YcjX
610	GUT_GENOME144544_00610	NA	hypothetical protein
611	GUT_GENOME144544_00611	tyrR	Transcriptional regulatory protein TyrR
612	GUT_GENOME144544_00612	tpx	Thiol peroxidase
613	GUT_GENOME144544_00613	ycjG	L-Ala-D/L-Glu epimerase
614	GUT_GENOME144544_00614	mpaA	Protein MpaA
615	GUT_GENOME144544_00615	mppA	Periplasmic murein peptide-binding protein
616	GUT_GENOME144544_00616	ynaI	Low conductance mechanosensitive channel YnaI
617	GUT_GENOME144544_00617	NA	hypothetical protein
618	GUT_GENOME144544_00618	uspE	Universal stress protein E
619	GUT_GENOME144544_00619	fnr	Fumarate and nitrate reduction regulatory protein
620	GUT_GENOME144544_00620	ogt	Methylated-DNA--protein-cysteine methyltransferase
621	GUT_GENOME144544_00621	abgT	p-aminobenzoyl-glutamate transport protein
622	GUT_GENOME144544_00622	abgB	p-aminobenzoyl-glutamate hydrolase subunit B
623	GUT_GENOME144544_00623	abgA_1	p-aminobenzoyl-glutamate hydrolase subunit A
624	GUT_GENOME144544_00624	abgA_2	p-aminobenzoyl-glutamate hydrolase subunit A
625	GUT_GENOME144544_00625	tsaR_1	HTH-type transcriptional regulator TsaR
626	GUT_GENOME144544_00626	smrA	putative DNA endonuclease SmrA
627	GUT_GENOME144544_00627	dgcM	Diguanylate cyclase DgcM
628	GUT_GENOME144544_00628	zntB	Zinc transport protein ZntB
629	GUT_GENOME144544_00629	NA	hypothetical protein
630	GUT_GENOME144544_00630	dbpA	ATP-dependent RNA helicase DbpA
631	GUT_GENOME144544_00631	ttcA	tRNA-cytidine(32) 2-sulfurtransferase
632	GUT_GENOME144544_00632	uspF	Universal stress protein F
633	GUT_GENOME144544_00633	ompN	Outer membrane protein N
634	GUT_GENOME144544_00634	nifJ	Pyruvate-flavodoxin oxidoreductase
635	GUT_GENOME144544_00635	NA	hypothetical protein
636	GUT_GENOME144544_00636	hslJ	Heat shock protein HslJ
637	GUT_GENOME144544_00637	ldhA	D-lactate dehydrogenase
638	GUT_GENOME144544_00638	NA	hypothetical protein
639	GUT_GENOME144544_00639	NA	hypothetical protein
640	GUT_GENOME144544_00640	NA	hypothetical protein
641	GUT_GENOME144544_00641	NA	hypothetical protein
642	GUT_GENOME144544_00642	NA	hypothetical protein
643	GUT_GENOME144544_00643	pdxI	Pyridoxine 4-dehydrogenase
644	GUT_GENOME144544_00644	NA	hypothetical protein
645	GUT_GENOME144544_00645	ynbA	Inner membrane protein YnbA
646	GUT_GENOME144544_00646	NA	hypothetical protein
647	GUT_GENOME144544_00647	ynbC	putative protein YnbC
648	GUT_GENOME144544_00648	ynbD_1	putative protein YnbD
649	GUT_GENOME144544_00649	ynbD_2	putative protein YnbD
650	GUT_GENOME144544_00650	azoR_2	FMN-dependent NADH-azoreductase
651	GUT_GENOME144544_00651	NA	hypothetical protein
652	GUT_GENOME144544_00652	ydcF	Protein YdcF
653	GUT_GENOME144544_00653	aldA	Lactaldehyde dehydrogenase
654	GUT_GENOME144544_00654	gap	Glyceraldehyde-3-phosphate dehydrogenase
655	GUT_GENOME144544_00655	cybB	Cytochrome b561
656	GUT_GENOME144544_00656	NA	hypothetical protein
657	GUT_GENOME144544_00657	NA	hypothetical protein
658	GUT_GENOME144544_00658	trg	Methyl-accepting chemotaxis protein III
659	GUT_GENOME144544_00659	catM	HTH-type transcriptional regulator CatM
660	GUT_GENOME144544_00660	NA	putative protein
661	GUT_GENOME144544_00661	mdoD	Glucans biosynthesis protein D
662	GUT_GENOME144544_00662	NA	hypothetical protein
663	GUT_GENOME144544_00663	rimL	Ribosomal-protein-serine acetyltransferase
664	GUT_GENOME144544_00664	NA	hypothetical protein
665	GUT_GENOME144544_00665	tehA	Tellurite resistance protein TehA
666	GUT_GENOME144544_00666	tehB	Tellurite methyltransferase
667	GUT_GENOME144544_00667	NA	hypothetical protein
668	GUT_GENOME144544_00668	NA	IS200/IS605 family transposase IS609
669	GUT_GENOME144544_00669	ydcO	Inner membrane protein YdcO
670	GUT_GENOME144544_00670	sutR	HTH-type transcriptional regulator SutR
671	GUT_GENOME144544_00671	ydcP_1	putative protease YdcP
672	GUT_GENOME144544_00672	NA	hypothetical protein
673	GUT_GENOME144544_00673	lysN	2-aminoadipate transaminase
674	GUT_GENOME144544_00674	NA	hypothetical protein
675	GUT_GENOME144544_00675	potA_3	Spermidine/putrescine import ATP-binding protein PotA
676	GUT_GENOME144544_00676	ydcU	Inner membrane ABC transporter permease protein YdcU
677	GUT_GENOME144544_00677	ydcV_3	Inner membrane ABC transporter permease protein YdcV
678	GUT_GENOME144544_00678	prr	Gamma-aminobutyraldehyde dehydrogenase
679	GUT_GENOME144544_00679	ortT	Orphan toxin OrtT
680	GUT_GENOME144544_00680	ydcY	putative protein YdcY
681	GUT_GENOME144544_00681	ydcZ	Inner membrane protein YdcZ
682	GUT_GENOME144544_00682	mnaT	L-amino acid N-acyltransferase MnaT
683	GUT_GENOME144544_00683	curA	NADPH-dependent curcumin reductase
684	GUT_GENOME144544_00684	mcbR	HTH-type transcriptional regulator McbR
685	GUT_GENOME144544_00685	btuB_2	Vitamin B12 transporter BtuB
686	GUT_GENOME144544_00686	yncE	putative protein YncE
687	GUT_GENOME144544_00687	ansP2	L-asparagine permease 2
688	GUT_GENOME144544_00688	gstB_2	Glutathione S-transferase GST-6.0
689	GUT_GENOME144544_00689	NA	hypothetical protein
690	GUT_GENOME144544_00690	NA	hypothetical protein
691	GUT_GENOME144544_00691	NA	ISAs1 family transposase ISEc1
692	GUT_GENOME144544_00692	rhsD_1	Protein RhsD
693	GUT_GENOME144544_00693	NA	hypothetical protein
694	GUT_GENOME144544_00694	NA	hypothetical protein
695	GUT_GENOME144544_00695	NA	ISAs1 family transposase ISEc26
696	GUT_GENOME144544_00696	NA	ISAs1 family transposase ISEc1
697	GUT_GENOME144544_00697	NA	hypothetical protein
698	GUT_GENOME144544_00698	NA	hypothetical protein
699	GUT_GENOME144544_00699	NA	hypothetical protein
700	GUT_GENOME144544_00700	rhsD_2	Protein RhsD
701	GUT_GENOME144544_00701	NA	hypothetical protein
702	GUT_GENOME144544_00702	NA	ISAs1 family transposase ISEc1
703	GUT_GENOME144544_00703	NA	hypothetical protein
704	GUT_GENOME144544_00704	NA	hypothetical protein
705	GUT_GENOME144544_00705	nhoA	N-hydroxyarylamine O-acetyltransferase
706	GUT_GENOME144544_00706	NA	IS110 family transposase IS621
707	GUT_GENOME144544_00707	yddE	putative isomerase YddE
708	GUT_GENOME144544_00708	narV	Respiratory nitrate reductase 2 gamma chain
709	GUT_GENOME144544_00709	narW	putative nitrate reductase molybdenum cofactor assembly chaperone NarW
710	GUT_GENOME144544_00710	narY	Respiratory nitrate reductase 2 beta chain
711	GUT_GENOME144544_00711	narZ	Respiratory nitrate reductase 2 alpha chain
712	GUT_GENOME144544_00712	narU	Nitrate/nitrite transporter NarU
713	GUT_GENOME144544_00713	NA	hypothetical protein
714	GUT_GENOME144544_00714	NA	hypothetical protein
715	GUT_GENOME144544_00715	ompD	Outer membrane porin protein OmpD
716	GUT_GENOME144544_00716	yddG	Aromatic amino acid exporter YddG
717	GUT_GENOME144544_00717	fdnG_1	Formate dehydrogenase%2C nitrate-inducible%2C major subunit
718	GUT_GENOME144544_00718	fdnG_2	Formate dehydrogenase%2C nitrate-inducible%2C major subunit
719	GUT_GENOME144544_00719	fdnH_1	Formate dehydrogenase%2C nitrate-inducible%2C iron-sulfur subunit
